MyUnknownColumn,Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price_euros,id,name,price,speed,storagecapacity
793,Lenovo,"ThinkPad T470s",Ultrabook,14,"Full HD 1920x1080","Intel Core i7 7500U 2.7GHz",16GB,"512GB SSD","Intel HD Graphics 620","Windows 10",1.7kg,2299,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
791,Toshiba,"Tecra Z40-C-161",Ultrabook,14,"IPS Panel Full HD 1920x1080","Intel Core i7 6600U 2.6GHz",16GB,"512GB SSD","Nvidia GeForce 930M","Windows 10",1.47kg,1764,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
790,Asus,"Rog G752VS-BA171T",Gaming,17.3,"IPS Panel Full HD 1920x1080","Intel Core i7 6700HQ 2.6GHz",16GB,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1070","Windows 10",4.3kg,2350,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
650,Lenovo,"ThinkPad X1",Ultrabook,14,"IPS Panel Full HD 1920x1080","Intel Core i7 7500U 2.7GHz",16GB,"512GB SSD","Intel HD Graphics 620","Windows 10",1.14kg,2450,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
665,Dell,"Inspiron 5570",Notebook,15.6,"Full HD 1920x1080","Intel Core i7 8550U 1.8GHz",16GB,"256GB SSD +  2TB HDD","AMD Radeon 530","Windows 10",2.2kg,1135,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
687,Acer,"Aspire VX5-591G",Gaming,15.6,"Full HD 1920x1080","Intel Core i5 7300HQ 2.5GHz",16GB,"256GB SSD","Nvidia GeForce GTX 1050 Ti","Windows 10",2.5kg,1299,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
655,Razer,"Blade Pro",Gaming,14,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"256GB SSD","Nvidia GeForce GTX 1060","Windows 10",1.95kg,2599,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
690,Dell,"Alienware 15",Gaming,15.6,"Full HD 1920x1080","Intel Core i5 7300HQ 2.5GHz",16GB,"128GB SSD +  1TB HDD","Nvidia GeForce GTX 1060","Windows 10",3.21kg,2051,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
683,MSI,"GP62 7RDX",Gaming,15.6,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1050","Windows 10",2.4kg,1294,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
849,Asus,"Rog GL702VM-GC017T",Gaming,17.3,"Full HD 1920x1080","Intel Core i7 6700HQ 2.6GHz",16GB,"512GB SSD +  1TB HDD","Nvidia GeForce GTX 1060","Windows 10",2.73kg,1799,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
840,Lenovo,"Thinkpad X1",Ultrabook,14,"IPS Panel Quad HD+ 2560x1440","Intel Core i7 6600U 2.6GHz",16GB,"512GB SSD","Intel HD Graphics 520","Windows 10",1.1kg,2099,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
862,Asus,"Rog GL502VM-DS74",Gaming,15.6,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"128GB SSD +  1TB HDD","Nvidia GeForce GTX 1060","Windows 10",2.1kg,1899,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
845,Asus,"Rog GL702VS-BA023T",Gaming,17.3,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1070","Windows 10",2.9kg,2419,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
825,Razer,"Blade Stealth",Ultrabook,12.5,"IPS Panel 4K Ultra HD / Touchscreen 3840x2160","Intel Core i7 7500U 2.5GHz",16GB,"512GB SSD","Intel HD Graphics 620","Windows 10",1.29kg,1799,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
827,Dell,"Alienware 17",Gaming,17.3,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"128GB SSD +  1TB HDD","Nvidia GeForce GTX 1060","Windows 10",4.36kg,2505.02,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
844,Dell,"Alienware 15",Gaming,15.6,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1070","Windows 10",3.21kg,2774.63,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
67,Asus,"ZenBook Pro",Ultrabook,15.6,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"512GB SSD","Nvidia GeForce GTX 1050 Ti","Windows 10",1.8kg,1983,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
59,MSI,"GS73VR 7RG",Gaming,17.3,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"256GB SSD +  2TB HDD","Nvidia GeForce GTX 1070","Windows 10",2.43kg,2449,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
61,Dell,"Inspiron 5770",Notebook,17.3,"Full HD 1920x1080","Intel Core i7 8550U 1.8GHz",16GB,"256GB SSD +  2TB HDD","AMD Radeon 530","Windows 10",2.8kg,1299,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
87,Dell,"Inspiron 7577",Gaming,15.6,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"128GB SSD +  1TB HDD","Nvidia GeForce GTX 1050 Ti","Windows 10",2.65kg,1349,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
204,Dell,"Inspiron 7577",Gaming,15.6,"IPS Panel 4K Ultra HD 3840x2160","Intel Core i7 7700HQ 2.8GHz",16GB,"512GB SSD +  1TB HDD","Nvidia GeForce GTX 1060","Windows 10",2.65kg,1845,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
202,HP,"Omen 17-W295",Gaming,17.3,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1050","Windows 10",3.35kg,1379,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
194,Lenovo,"Thinkpad Yoga","2 in 1 Convertible",14,"Touchscreen 2560x1440","Intel Core i7 7500U 2.7GHz",16GB,"1TB SSD","Intel HD Graphics 620","Windows 10",1.42kg,2824,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
190,Dell,"XPS 15",Notebook,15.6,"4K Ultra HD / Touchscreen 3840x2160","Intel Core i7 7700HQ 2.8GHz",16GB,"512GB SSD","Nvidia GeForce GTX 1050","Windows 10",2.06kg,2397,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
186,Lenovo,"Yoga 920-13IKB","2 in 1 Convertible",13.9,"IPS Panel 4K Ultra HD / Touchscreen 3840x2160","Intel Core i7 8550U 1.8GHz",16GB,"512GB SSD","Intel UHD Graphics 620","Windows 10",1.4kg,1849,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
207,Lenovo,"Legion Y720-15IKB",Gaming,15.6,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"512GB SSD +  1TB HDD","Nvidia GeForce GTX 1060","Windows 10",3.2kg,1749,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
184,Dell,"Inspiron 5570",Notebook,15.6,"Full HD 1920x1080","Intel Core i7 8550U 1.8GHz",16GB,"256GB SSD +  2TB HDD","AMD Radeon 530",Linux,2.02kg,1049,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
189,Dell,"Inspiron 7773",Notebook,17.3,"Full HD / Touchscreen 1920x1080","Intel Core i7 8550U 1.8GHz",16GB,"512GB SSD","Nvidia GeForce 150MX","Windows 10",2.77kg,1549,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
209,Lenovo,"Legion Y520-15IKBN",Gaming,15.6,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"512GB SSD","Nvidia GeForce GTX 1060","No OS",2.4kg,1398,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
216,Asus,"ROG GL703VD-GC028T",Gaming,17.3,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1050","Windows 10",2.9kg,1407,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
208,Dell,"Precision 7520",Workstation,15.6,"4K Ultra HD 3840x2160","Intel Xeon E3-1505M V6 3GHz",16GB,"256GB SSD +  1TB HDD","Nvidia Quadro M1200","Windows 10",2.8kg,3055,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
42,Dell,"Inspiron 7577",Gaming,15.6,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1060","Windows 10",2.65kg,1499,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
9,Asus,"ZenBook UX430UN",Ultrabook,14,"Full HD 1920x1080","Intel Core i7 8550U 1.8GHz",16GB,"512GB SSD","Nvidia GeForce MX150","Windows 10",1.3kg,1495,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
18,Apple,"MacBook Pro",Ultrabook,15.4,"IPS Panel Retina Display 2880x1800","Intel Core i7 2.9GHz",16GB,"512GB SSD","AMD Radeon Pro 560",macOS,1.83kg,2858,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
13,Apple,"MacBook Pro",Ultrabook,15.4,"IPS Panel Retina Display 2880x1800","Intel Core i7 2.8GHz",16GB,"256GB SSD","AMD Radeon Pro 555",macOS,1.83kg,2439.97,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
34,Dell,"XPS 13",Ultrabook,13.3,"Touchscreen / Quad HD+ 3200x1800","Intel Core i7 8550U 1.8GHz",16GB,"512GB SSD","Intel UHD Graphics 620","Windows 10",1.2kg,1869,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
4,Apple,"MacBook Pro",Ultrabook,15.4,"IPS Panel Retina Display 2880x1800","Intel Core i7 2.7GHz",16GB,"512GB SSD","AMD Radeon Pro 455",macOS,1.83kg,2537.45,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
7,Apple,"MacBook Pro",Ultrabook,15.4,"IPS Panel Retina Display 2880x1800","Intel Core i7 2.2GHz",16GB,"256GB Flash Storage","Intel Iris Pro Graphics","Mac OS X",2.04kg,2139.97,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
156,MSI,"GE73VR 7RE",Gaming,17.3,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1060","Windows 10",2.8kg,1890,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
167,Lenovo,"Legion Y520-15IKBN",Gaming,15.6,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"256GB SSD","Nvidia GeForce GTX 1050 Ti","Windows 10",2.5kg,1079,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
169,MSI,"GE63VR 7RE",Gaming,15.6,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1060","Windows 10",2.4kg,1799,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
153,Dell,"Inspiron 5577",Gaming,15.6,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"512GB SSD","Nvidia GeForce GTX 1050","Windows 10",2.56kg,1249.26,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
151,MSI,"GE72MVR 7RG",Gaming,17.3,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1070","Windows 10",2.9kg,2029,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
113,Asus,"VivoBook S15",Ultrabook,15.6,"Full HD 1920x1080","Intel Core i7 8550U 1.8GHz",16GB,"256GB SSD +  1TB HDD","Nvidia GeForce MX150","Windows 10",1.5kg,1262,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
124,MSI,"GS63VR 7RG",Gaming,15.6,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"256GB SSD +  2TB HDD","Nvidia GeForce GTX 1070","Windows 10",1.8kg,2241.5,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
94,HP,"Probook 430",Notebook,13.3,"Full HD 1920x1080","Intel Core i7 8550U 1.8GHz",16GB,"512GB SSD","Intel UHD Graphics 620","Windows 10",1.49kg,1197,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
90,Asus,"FX503VM-E4007T (i7-7700HQ/16GB/1TB",Gaming,15.6,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"128GB SSD +  1TB HDD","Nvidia GeForce GTX 1060","Windows 10",2.2kg,1449,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
126,HP,"Probook 470",Notebook,17.3,"Full HD 1920x1080","Intel Core i7 8550U 1.8GHz",16GB,"512GB SSD","Nvidia GeForce 930MX ","Windows 10",2.5kg,1271,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
131,Dell,"Inspiron 5770",Notebook,17.3,"Full HD 1920x1080","Intel Core i7 8550U 1.8GHz",16GB,"256GB SSD +  2TB HDD","AMD Radeon 530","Windows 10",2.8kg,1396,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
111,MSI,"GP62M 7REX",Gaming,15.6,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1050 Ti","Windows 10",2.2kg,1299,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
256,Asus,"ROG G752VSK-GC493T",Gaming,17.3,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 980M","Windows 10",4.3kg,1799,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
240,Dell,"Inspiron 5567",Notebook,15.6,"Full HD 1920x1080","Intel Core i7 7500U 2.7GHz",16GB,"256GB SSD","AMD Radeon R7 M445",Linux,2.36kg,899,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
231,Dell,"Inspiron 5567",Notebook,15.6,"Full HD / Touchscreen 1920x1080","Intel Core i7 7500U 2.7GHz",16GB,"1TB HDD","AMD Radeon R7 M445","Windows 10",2.3kg,859.01,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
224,Dell,"Inspiron 5379","2 in 1 Convertible",13.3,"Full HD / Touchscreen 1920x1080","Intel Core i7 8550U 1.8GHz",16GB,"512GB SSD","Intel UHD Graphics 620","Windows 10",1.62kg,1279,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
252,Asus,"Rog G701VIK-BA060T",Gaming,17.3,"Full HD 1920x1080","Intel Core i7 7820HK 2.9GHz",16GB,"256GB SSD","Nvidia GeForce GTX 1080","Windows 10",3.6kg,2999,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
229,Dell,"Alienware 17",Gaming,17.3,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1060","Windows 10",4.42kg,2456.34,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
237,Lenovo,"Legion Y720-15IKB",Gaming,15.6,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1060","Windows 10",3.2kg,1499,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
276,Asus,"Rog Strix",Gaming,17.3,"Full HD 1920x1080","AMD Ryzen 1700 3GHz",16GB,"256GB SSD +  1TB HDD","AMD Radeon RX 580","Windows 10",3.2kg,1549,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
262,HP,"Envy 17-U275cl",Notebook,17.3,"IPS Panel Full HD 1920x1080","Intel Core i7 8550U 1.8GHz",16GB,"1TB HDD","Nvidia GeForce MX150","Windows 10",2.9kg,1059,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
263,MSI,"GT73EVR 7RE",Gaming,17.3,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"512GB SSD +  1TB HDD","Nvidia GeForce GTX 1070","Windows 10",4.14kg,2499,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
302,Dell,"Precision 7720",Workstation,17.3,"Full HD 1920x1080","Intel Core i7 7820HQ 2.9GHz",16GB,"256GB SSD","Nvidia Quadro M1200","Windows 10",3.42kg,2884.86,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
278,Lenovo,"ThinkPad X1","2 in 1 Convertible",14,"Touchscreen 2560x1440","Intel Core i7 6600U 2.6GHz",16GB,"512GB SSD","Intel HD Graphics 520","Windows 10",1.36kg,2499,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
304,Asus,"ZenBook UX530UQ-PRO",Ultrabook,15.6,"Full HD 1920x1080","Intel Core i7 7500U 2.7GHz",16GB,"512GB SSD","Nvidia GeForce 940MX","Windows 10",1.63kg,1468,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
293,Lenovo,"Legion Y520-15IKBN",Gaming,15.6,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1050 Ti","Windows 10",2.5kg,1179,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
559,Dell,"Alienware 17",Gaming,17.3,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1070","Windows 10",4.42kg,2699,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
521,Xiaomi,"Mi Notebook",Notebook,15.6,"IPS Panel Full HD 1920x1080","Intel Core i7 8550U 1.8GHz",16GB,"256GB SSD","Nvidia GeForce MX150","No OS",1.95kg,1399.95,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
526,Asus,"FX753VE-GC155T (i7-7700HQ/16GB/1TB",Gaming,17.3,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"256GB SSD +  1TB HDD","Nvidia GeForce GTX1050 Ti","Windows 10",3kg,1504,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
537,Dell,"Alienware 17",Gaming,17.3,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"128GB SSD +  1TB HDD","Nvidia GeForce GTX 1070","Windows 10",4.42kg,3012.77,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
593,HP,"Omen 17-AN010nv",Gaming,17.3,"IPS Panel Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"256GB SSD +  1TB HDD","Nvidia GeForce GTX 1050","Windows 10",3.78kg,1498,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
592,MSI,"GT80S 6QE",Gaming,17.3,"Full HD 1920x1080","Intel Core i7 6820HK 2.7GHz",16GB,"128GB SSD +  1TB HDD","Nvidia GeForce GTX 980M","Windows 10",4.5kg,2349,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
583,Toshiba,"Tecra X40-D-10H",Ultrabook,14,"Full HD / Touchscreen 1920x1080","Intel Core i7 7500U 2.7GHz",16GB,"512GB SSD","Intel HD Graphics 620","Windows 10",1.24kg,1865,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
600,Samsung,"Notebook Odyssey",Notebook,15.6,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"128GB SSD +  1TB HDD","Nvidia GeForce GTX 1050","Windows 10",2.5kg,1699,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
569,HP,"EliteBook 1030",Ultrabook,13.3,"IPS Panel Quad HD+ / Touchscreen 3200x1800","Intel Core M 6Y75 1.2GHz",16GB,"512GB SSD","Intel HD Graphics 515","Windows 10",1.16kg,1965,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
585,MSI,"GT73VR Titan",Gaming,17.3,"Full HD 1920x1080","Intel Core i7 7820HK 2.9GHz",16GB,"512GB SSD +  1TB HDD","Nvidia GeForce GTX 1070","Windows 10",4.14kg,2729,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
590,Dell,"Latitude 5580",Notebook,15.6,"Full HD 1920x1080","Intel Core i7 7600U 2.8GHz",16GB,"256GB SSD","Nvidia GeForce 930MX","Windows 10",1.93kg,1537.39,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
494,Dell,"XPS 15",Notebook,15.6,"Full HD 1920x1080","Intel Core i7 7700HQ 2.8GHz",16GB,"512GB SSD","Nvidia GeForce GTX 1050","Windows 10",2.06kg,1899,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
495,Lenovo,"Thinkpad X270",Ultrabook,12.5,"IPS Panel Full HD 1920x1080","Intel Core i7 7500U 2.7GHz",16GB,"512GB SSD","Intel HD Graphics 620","Windows 10",1.36kg,1798,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
496,Asus,"Zenbook UX390UA",Ultrabook,12.5,"Full HD 1920x1080","Intel Core i7 7500U 2.7GHz",16GB,"512GB SSD","Intel HD Graphics 620","Windows 10",0.91kg,1950,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
520,Dell,"Inspiron 5570",Notebook,15.6,"Full HD 1920x1080","Intel Core i7 8550U 1.8GHz",16GB,"256GB SSD +  2TB HDD","AMD Radeon 530","Windows 10",2.2kg,1219.24,7,"Kingston 240GB A400 SATA 3 2.5" Internal SSD SA400S37/240G - HDD Replacement for Increase Performance",35,350,0
